tweet,id,date,time,username,replies_count,retweets_count,likes_count
Join me on February 4th for a Black History event on Voting Rights. This event is going to focus around the importance of our young people and their right to vote. I hope to see you there. @JCSUniversity @unccharlotte @QueensUniv @DavidsonCollege @cpcc pic.twitter.com/ezkDdHmJnH,1090766509956386816,2019-01-31,00:19:36,repadams,2,6,6
As a former educator at Bennett College and a 2 time graduate of HBCU’s I will not let these national treasures slide out of the spotlight. That is why we must ALL #StandWithBennett pic.twitter.com/OGYZrBM1iz,1090747112973918210,2019-01-30,23:02:31,repadams,4,15,40
The Bennett Belles at @BennettCollege occupy a unique role in our nation as it is one of only 2 all-women HBCU' As an undergraduate college Bennett produces 43% of women Ph.D.'s in STEM along with their sister @SpelmanCollege,1090747112034308098,2019-01-30,23:02:31,repadams,5,53,94
"I fought in the NC House for equal pay & am continuing to fight in the US House as Chair of the @EdLaborCmte Subcommittee on Workforce Protections. We’re working on paycheck fairness, b/c every day that passes is a day that women don’t get equal wages for equal work! #EqualPay",1090645779776262144,2019-01-30,16:19:51,repadams,1,4,7
See my offical statement on the Paycheck Fairness Act. pic.twitter.com/5JbeEk1Wmo,1090645358424788992,2019-01-30,16:18:11,repadams,0,6,5
"Because of the pay gap, Black women lose an average of $840,000 over the course of a 40-year career. That means she will have to stay in the workforce TWENTY-THREE years longer than a man to earn the same amount. https://nwlc.org/resources/equal-pay-for-black-women/ …",1090643697774010370,2019-01-30,16:11:35,repadams,2,20,14
"When women are shortchanged our children, families, and economy are shortchanged – by $500 billion dollars a year, to be exact.  https://www.aauw.org/article/gender-pay-gap-shortchanges-women-500-billion-annually/ … #EqualPay #PaycheckFairness",1090643527569149953,2019-01-30,16:10:54,repadams,1,7,12
"Nationally, women still make 80 cents for every dollar men make & women of color are even less likely to make as much as a man working the exact same job! On average, Black women make only 63 cents for every dollar a man makes. #equalpay",1090643359641808896,2019-01-30,16:10:14,repadams,1,7,6
Today I joined my Democratic colleagues for the reintroduction of the Paycheck Fairness Act. It’s the 10th anniversary of the Lilly Ledbetter Fair Paycheck Act by @POTUS44. Ten years later the women in my District are still only making 83 cents for each dollar a man makes pic.twitter.com/PnUxwqHGgE,1090642937099313152,2019-01-30,16:08:34,repadams,4,2,5
"Today I joined @Rosa_DeLauro @SpeakerPelosi @BobbyScott & @RepAOC for the reintroduction of the Paycheck Fairness Act.  It’s the 10th anniversary of the Lilly Ledbetter Fair Paycheck Act. But, 10 years later, women in my District are only making 83¢ for each dollar a man makes.",1090642849819971584,2019-01-30,16:08:13,repadams,7,13,39
Read my official statement on my appointment to the Financial Services Committee and the other key leadership positions I will hold in Congress here: https://adams.house.gov/media-center/press-releases/congresswoman-alma-adams-appointed-powerful-financial-services-committee …,1090381244502822912,2019-01-29,22:48:41,repadams,3,3,16
Honored to serve in this new capacity.  Thank you to @BobbyScott and all of my colleagues for entrusting me with this responsibility. https://twitter.com/EdLaborCmte/status/1090293773530251264 …,1090368721514840064,2019-01-29,21:58:55,repadams,0,2,10
"Proud to stand with my colleagues and @Alyssa_Milano & @PattyArquette in support of a constitutional amendment guaranteeing gender equity. We only need one more state to ratify the #ERA, but Congress must act to ensure a deadline set 47 years ago doesn’t stop our progress! pic.twitter.com/Pk3XiLCujR",1090292589356552193,2019-01-29,16:56:24,repadams,6,25,47
Meeting with the House leadership of the @HBCUCaucus.  Many thanks to my colleagues @RepByrne @RepFrenchHill and @RepSewell for their steadfast commitments to our schools and their students.  It’s going to be an exciting year! pic.twitter.com/2QC6sbDzFV,1090020757143519233,2019-01-28,22:56:14,repadams,1,3,13
"We're back! Tonight, the @HBCUCaucus hosts our 1st event of this Congress - a recruitment event for Members! You want your rep to join? Tweet at them now. Caucus leaders @RepByrne @SenatorTimScott @SenDougJones & I look forward to working w/all to support HBCUs & their students. pic.twitter.com/n2iELfz71u",1089958924130889729,2019-01-28,18:50:32,repadams,0,4,10
Thank you to everyone who came out to my State of the District this evening. It is such an honor to serve North Carolina’s 12th Congressional District. #OneMeck pic.twitter.com/1YVOtT5JXo,1089689608252735488,2019-01-28,01:00:22,repadams,3,5,35
"Today, we remember the 6 million Jews killed during the Holocaust.  We must stand firm in our resolve to #NeverForget and never allow this to happen again. Humanity over hate. pic.twitter.com/rJMHut25OB",1089613964965826560,2019-01-27,19:59:47,repadams,1,7,22
Today is the day! I hope to see you today at my State of the District Address and Swearing In Ceremony. Can’t make it? Go to my Facebook page at 4 where I will livestream the whole event. pic.twitter.com/hYsRRETL37,1089541178482180103,2019-01-27,15:10:34,repadams,0,4,13
Had the honor to speak at the @WomensMarchCLT #FutureisFemale pic.twitter.com/9ZRzBpyWzH,1089362716035334145,2019-01-27,03:21:25,repadams,3,4,19
Listen to what I have to say about Trump’s propsal to reopen the government pic.twitter.com/VAxX0dnV5B,1088984152073035778,2019-01-26,02:17:08,repadams,21,30,82
See my official statement on Trump's proposal to reopen the government. pic.twitter.com/ej0BfUPExC,1088918533495574528,2019-01-25,21:56:24,repadams,1,5,11
Visit my website for frequently asked questions and resources in regards to the Federal Government Shutdown. https://adams.house.gov/shutdown ,1088530503349751808,2019-01-24,20:14:30,repadams,3,0,3
"#NC12 I want to remind you that my State of the District and Swearing In Ceremony has been moved to Sunday, January 27th from 4pm-6pm @JCSUniversity RSVP here:  https://nc12listeningtour.eventbrite.com  pic.twitter.com/mTMJ2qyAqO",1088508224926560256,2019-01-24,18:45:58,repadams,1,4,6
If only @realDonaldTrump knew how our government actually works. Stop worrying about this speech and let’s focus on the crisis at hand. Reopen the government now. https://twitter.com/WhiteHouse/status/1088129234260946946 …,1088130966869159936,2019-01-23,17:46:53,repadams,7,4,14
Preparing to vote for a tenth time to reopen the government. This shutdown has gone on long enough. Let’s pass clean funding bills and deal with our differences another way. @realDonaldTrump the federal government isn’t your bargaining chip. #TrumpShutdown,1088129334492184576,2019-01-23,17:40:24,repadams,9,14,58
Thank you @CharlotteMag for sharing my story in your piece. It truly is the year of the women! http://www.charlottemagazine.com/Charlotte-Magazine/February-2019/Watch-Them-Run/ …,1088127685304483844,2019-01-23,17:33:51,repadams,1,3,3
This is a major issue and it is deeply concerning. The lack of diversity within the judiciary is a deep threat to communities across the nation. https://twitter.com/vanitaguptaCR/status/1088100470932103169 …,1088118418618892288,2019-01-23,16:57:01,repadams,2,4,12
"#NC12 my State of the District and Swearing In Ceremony has been rescheduled to Sunday, January 27 from 4pm-6pm at @JCSUniversity. Make sure you RSVP here:   https://nc12listeningtour.eventbrite.com  pic.twitter.com/X83zLDFYgl",1087819322234494978,2019-01-22,21:08:31,repadams,0,0,1
"Honored to be appointed again to @HouseAgDems! I'm looking forward to continuing to support local producers, consumers, & anti-hunger leaders who contribute to our food economy & fight food insecurity in @MeckCounty and our nation. https://twitter.com/HouseAgDems/status/1086321207803285504 …",1087811017164374018,2019-01-22,20:35:31,repadams,3,6,14
46 years ago the U.S. Supreme Court made the landmark ruling in #RoevsWade. Today we remember that Women’s Rights are Human Rights and that as women we have the right and power to make decisions about our lives and bodies.,1087803115049570305,2019-01-22,20:04:07,repadams,1,5,13
"When @realDonaldTrump addressed the nation this weekend, he couldn’t be bothered to comment on the suffering of hundreds of thousands of workers impacted by the shutdown. But, somehow he can comment here? https://twitter.com/realDonaldTrump/status/1087541961295314945 …",1087582961812279297,2019-01-22,05:29:19,repadams,8,9,29
May we never forget the legacy and wise words of Dr. Martin Luther King Jr. This MLK day let’s always remember that the time is now to stand up and protect our progress. #MLKDay19 pic.twitter.com/Ja0cWVdDT6,1087364199246893056,2019-01-21,15:00:02,repadams,4,3,13
The hometown kid! #Davidson #NC12 https://twitter.com/NBCSWarriors/status/1086472963820380160 …,1086789855588294657,2019-01-20,00:57:47,repadams,2,1,5
Thanks for sharing @thebeatdc. We look forward to working with Melanie. The Woman’s health agenda must be a top priority. https://twitter.com/thebeatdc/status/1086785629692686337 …,1086789403828195328,2019-01-20,00:56:00,repadams,3,1,3
See my official statement regarding  today’s speech from the President. pic.twitter.com/JtJTYXCMjv,1086769921856585729,2019-01-19,23:38:35,repadams,25,14,39
Today I had the honor to represent #NC12 in the Martin Luther King Jr. Parade in Charlotte! pic.twitter.com/mHMebfkjnC,1086696612326457347,2019-01-19,18:47:16,repadams,1,5,40
Thanks to everyone who came out to my listening tour in Cornelius and Davidson today. I am committed to keeping you informed about the shutdown and receiving your feedback on what my priorities should be in the 116th Congress to move our district forward. pic.twitter.com/cJdMXH7xAn,1086411151532007425,2019-01-18,23:52:57,repadams,4,2,9
"Interesting @timmoorenc.  If we want to promote the ""majestic character of our state"" then we should expand Medicaid, protect voting rights, and address criminal justice reform at home. https://on.wfmy.com/2VZV0O4 ",1086397280096321537,2019-01-18,22:57:50,repadams,11,19,48
Thanks @DaviSusan. Game recognize game. pic.twitter.com/grj6ND0057,1086057513806692352,2019-01-18,00:27:43,repadams,0,0,3
"More than a year later, a @USGAO report indicates that no major changes have been made to improve security and data privacy. Consumers deserve better. https://bit.ly/2KU8l5y ",1086032291523190789,2019-01-17,22:47:30,repadams,1,3,5
"In 2017, I led a letter to House & Senate leadership urging swift action following the @Equifax Data Breach that exposed 143 million Americans' private info. Under Democratic leadership, rest assured that we'll strengthen data privacy protections & hold bad actors accountable. pic.twitter.com/olzjby2p4E",1086029348962856962,2019-01-17,22:35:48,repadams,2,6,10
Not only are there housing concerns but there will be some in our districts that may not be able to compete for these new tech & banking jobs. The skills gap is real.  We are all responsible for ensuring these people aren't left behind. @amazon @AOC @FSCDems,1086010363039100928,2019-01-17,21:20:22,repadams,2,1,6
"My District has been hit hard by this crisis. As companies like @honeywell & @Cognizant expand in our community we must monitor impacts on our housing market. @BankofAmerica, @allyfinancial & @Barings are working in the area, but we have much more to do. https://bit.ly/2FE7CVw ",1086006861705416706,2019-01-17,21:06:27,repadams,4,2,8
.@Microsoft announced a $500 million investment to offset soaring housing costs when big companies move into our neighborhoods. This is a good first step because America is in the midst of an affordable housing crisis that @FSCDems will prioritize. https://bit.ly/2QSRRf7 ,1086006860979863555,2019-01-17,21:06:27,repadams,2,2,5
People in my District are scared about losing their Section 8 housing because @HUDgov isn't funded.  The effects of this shutdown are hitting the most vulnerable members of our society the hardest.  @realDonaldTrump doesn't care about poor people?,1086003350666125313,2019-01-17,20:52:30,repadams,4,2,6
The shutdown has shutout thousands of Americans from their homes. @HUDgov has let thousands of housing contracts lapse and if we don't end @realDonaldTrump's tantrum now millions more will be left homeless https://nbcnews.to/2CqCmWJ ,1086003349890260992,2019-01-17,20:52:30,repadams,5,1,7
We MUST shutoff this shutdown! Companies cannot expand & hire more people because of the impacts on @USTreasury.  The longer this goes on the greater the threat to our economy and our jobs. The shutdown is projected to cost us $6 billion dollars if it continues  #TrumpShutdown,1085999566221176833,2019-01-17,20:37:28,repadams,2,9,18
"Honored to serve w/the 1st Black woman Chair of @FSCDems, @RepMaxineWaters. Under her leadership, FSC will restore consumer protections, strengthen data privacy, address our affordable housing crisis & hold @realDonaldTrump accountable #WeReady @AOC @AyannaPressley @RashidaTlaib",1085996548696260611,2019-01-17,20:25:28,repadams,8,34,215
See my official statement on being appointed to the powerful Financial Services Committee. pic.twitter.com/vkIhhXxaLI,1085973498022060032,2019-01-17,18:53:52,repadams,8,7,19
"Today, I am joined by my sorors and colleagues of @akasorority1908 honoring our founding. Together, the AKA members of Congress & our International President will put forth a bold policy agenda that moves our sisterhood & nation forward. 111 years of women dedicated to service. pic.twitter.com/VwFPB4xjDf",1085575644879163398,2019-01-16,16:32:57,repadams,2,7,17
Proud to be the Chair of this Roundtable. Thank you President Glover for your leadership and vision. #AKA https://twitter.com/AKASocialAction/status/1085566544120291328 …,1085571899130896384,2019-01-16,16:18:04,repadams,0,2,5
"Today would have been Dr. Martin Luther King, Jr. ‘s 90th birthday. Let us always remember his life and honor his legacy. #MLK90 pic.twitter.com/97xZuAay3p",1085382612087123970,2019-01-16,03:45:54,repadams,2,3,15
Happy Founders Day to my lovely sorors of @akasorority1908. Today we celebrate 111 years.  #teamAdams #AKA pic.twitter.com/OJIM9yAxui,1085378598847037442,2019-01-16,03:29:57,repadams,2,6,19
"Tune in NOW to the telephone Town Hall as I discuss the government shutdown and Congressional updates. 

Dial in #: (855)- 756-7520 Ext. 45964 pic.twitter.com/1S4n4h8Vds",1085320294279999493,2019-01-15,23:38:17,repadams,4,3,20
"Tonight, I will be kicking off a district-wide listening tour with a Telephone Town Hall to discuss the government shutdown and other Congressional Updates. pic.twitter.com/qu2sj5RoSX",1085292781814329345,2019-01-15,21:48:57,repadams,0,4,6
Thank you @SpeakerPelosi for the honor and opportunity to preside over the House of Representatives today as we vote on measures to end the shutdown and condemn white supremacy. I reaffirm my commitment to a government that works for North Carolinians and the nation. pic.twitter.com/t6435ScgtJ,1085272962616475655,2019-01-15,20:30:12,repadams,2,8,26
"Dr. King once said, ""History will have to record that the greatest tragedy of this period of social transition was not the strident clamor of the bad people, but the appalling silence of the good people."" I am proud of my colleagues for speaking up in the midst of injustice.",1085269732029329408,2019-01-15,20:17:22,repadams,3,3,6
Today as we celebrate Martin Luther King Jr.'s 90th birthday. Let us recommit ourselves to his clear vision to eradicate racism and be bold in fighting for equality.,1085266876031291394,2019-01-15,20:06:01,repadams,2,3,6
I am proud to stand with my colleagues in denouncing these hateful ideologies as they have no place in American society.,1085262781346168837,2019-01-15,19:49:44,repadams,1,3,9
"I am currently presiding over the debate of H.Res 41, rejecting white nationalism and white supremacy.",1085258012527394817,2019-01-15,19:30:47,repadams,2,3,16
On my way to the House Floor. Tune in on CSPAN:   https://www.c-span.org/video/?456925-2/house-session&live … pic.twitter.com/FGvynYPU0h,1085245934773116929,2019-01-15,18:42:48,repadams,1,0,9
Tune in on CSPAN as I preside over the House of Representatives today at 2:30 PM. I look forward to taking the gavel and reaffirming my commitment to the constituents of the 12th District.,1085241995180814336,2019-01-15,18:27:09,repadams,1,7,25
