tweet,id,date,time,username,replies_count,retweets_count,likes_count
"We need to be bold on infrastructure & today’s White House meeting was a step in the right direction.

$2 trillion will have the kind of impact our communities need from roads to water infrastructure - we've got to keep pushing for a bipartisan deal here. https://www.nytimes.com/2019/04/30/us/politics/trump-infrastructure-plan.html …",1123356730702872577,2019-04-30,22:41:30,repseanmaloney,0,0,6
"This country has a choice - we can lead the transition to a low-carbon economy or watch as our workers are left behind.

This should be a no-brainer. It's time to #ActOnClimate. pic.twitter.com/Q22teAJZiz",1123350948158504966,2019-04-30,22:18:31,repseanmaloney,4,1,10
"As the father of 2 young women, ratifying the Equal Rights Amendment is personal to me - its absence is a stain on our Constitution. 

It's time to fix that & I won’t give up until we do. All women should be equal under the law #ERAHearing #ERANow https://twitter.com/HouseJudiciary/status/1123211658594258944 …",1123270790646988801,2019-04-30,17:00:00,repseanmaloney,1,15,54
"2018 was the 3rd highest year on record AND the year we witnessed the deadliest anti-Semitic attack in US history - the Tree of Life Synagogue shooting. In NY alone, anti-Semitic assaults increased by 55%. We've got to put an end to this violence & hate. https://nynj.adl.org/news/nyaudit2018/ …",1123263242627891201,2019-04-30,16:30:00,repseanmaloney,1,2,3
"Cancer, diabetes, heart disease - across the board, communities of color suffer increased #HealthDisparities.

This #MinorityHealthMonth, I am standing with the @OfficialCBC, @HispanicCaucus & @CAPAC to fight systemic health injustices in our communities. RT if you're with me.",1123253492074909698,2019-04-30,15:51:16,repseanmaloney,1,6,13
"74 yrs ago today, US troops liberated the Dachau concentration camp.

It’s crazy that in 2019 we are still fighting anti-Semitism but the hatred & violence we witnessed this weekend at the synagogue shooting makes it all too clear that we must do more to stand #unitedagainsthate. https://twitter.com/NPR/status/1122584769508925446 …",1122979228528590848,2019-04-29,21:41:26,repseanmaloney,4,12,36
This crisis has been ignored for too long - we need to do right by our veterans & work at all levels of government to find real solutions to this national tragedy. That starts now. https://twitter.com/LeoShane/status/1122942065854304256 …,1122969026450350080,2019-04-29,21:00:54,repseanmaloney,1,3,8
A woman's medical decisions should be made between her and her doctor - NOT by politicians spreading fake news. Shameful. https://twitter.com/PolitiFact/status/1111427394684936194 …,1122963027291144193,2019-04-29,20:37:04,repseanmaloney,7,3,26
"Every day, 20 veterans take their own lives. Our nation’s servicemembers have already sacrificed so much to keep us all safe, now, it’s our turn to #bethere for them.

If you or a loved one are in need of assistance, please call 1-800-273-8255 @  http://Veteranscrisisline.net  pic.twitter.com/mHJjC1oisy",1122951261685538817,2019-04-29,19:50:18,repseanmaloney,1,6,6
"Folks with ALS can struggle to walk, talk, and even breathe - forcing them to wait months to receive benefits is plain wrong. It's time to update the guidelines and get people living with ALS the resources they need. #EndALS https://twitter.com/ALSTDI/status/1122869651996913669 …",1122929136018841603,2019-04-29,18:22:23,repseanmaloney,0,4,14
"Praying for the victims, survivors & first responders of Chabad of Poway.

We must stand united against white supremacy, anti-Semitic, anti-Muslim & nationalist hate. Part of that is calling this what it was – domestic terrorism. As leaders, we can't let this be the new normal. https://twitter.com/latimes/status/1122546015519817729 …",1122866745654509575,2019-04-29,14:14:28,repseanmaloney,3,2,13
"The opioid epidemic doesn't discriminate - it's affecting kids, parents, teachers, Drs & ppl from all corners of our community

Do your part to #EndTheAddictionCrisis & dispose of any unused/expired drugs at a site near you TODAY from 10am-2pm #TakeBackDay https://get.google.com/rxtakeback/ ",1122158294691459072,2019-04-27,15:19:20,repseanmaloney,0,1,5
"141 million Americans live w/ unhealthy levels of air pollution - putting them at risk of early death, lung cancer, asthma, cardiovascular damage & reproductive harm. & it's only getting worse.

We need a plan to reverse this trend - #HR9 is a good start. https://www.theguardian.com/environment/2019/apr/23/americans-unsafe-air-quality-report …",1121888485495930881,2019-04-26,21:27:13,repseanmaloney,1,7,15
