tweet,id,date,time,username,replies_count,retweets_count,likes_count
"My bill, the Return to Prudent Banking Act is a commonsense solution to a clear problem — if banks are “too big to fail,” they are too big to exist. It is past time we reinstate #GlassSteagall and #BreakUptheBanks. pic.twitter.com/wZwhpq4t9A",1123259518765424645,2019-04-30,16:15:13,repmarcykaptur,0,2,15
"If you or someone you know is a veteran in crisis, you can call 1-(800)-273-8255 and press 1, chat online at  http://VeteransCrisisLine.net/Chat  or text 838255. This confidential support is available to all #veterans & their loved ones 24/7. To learn more, visit  http://veteranscrisisline.net/BeThere .",1122971225033269249,2019-04-29,21:09:38,repmarcykaptur,0,6,0
It is critical we do more to stop this sustained national crisis. That’s why I am working closely with my colleagues in the House and Senate to investigate and bring to an end the epidemic of veteran suicide. pic.twitter.com/aJqp6BwZ4H,1122971223363915788,2019-04-29,21:09:38,repmarcykaptur,1,5,0
"The level of pain that brings someone to suicide is fortunately unimaginable to many of us. Tragically, 20 veterans a day take their own life – >7,000 a year. The suicide at the Cleveland VA marks the 25th veteran suicide on VA property in just 18 months. https://www.nytimes.com/2019/04/14/us/politics/veterans-suicide.html …",1122971222470463488,2019-04-29,21:09:37,repmarcykaptur,1,2,4
The suicide of a veteran outside the Cleveland VA this morning has left me heartbroken. My sincere condolences and prayers are with the veteran’s family and friends during this immensely difficult time. https://fox8.com/2019/04/29/veteran-takes-his-own-life-outside-cleveland-va-medical-center/ …,1122971221660971009,2019-04-29,21:09:37,repmarcykaptur,3,8,5
"U.S. Humanitarian Aid to Central America is not charity, but an investment in our national interest. @SecPompeo, the self-defeating & shortsighted decision to slash these funds would exacerbate the violence & instability driving families from their homes. https://www.washingtonpost.com/opinions/2019/04/22/trumps-self-defeating-plan-end-aid-central-america/?utm_term=.0cf772294545 …",1122924101797056512,2019-04-29,18:02:23,repmarcykaptur,6,5,14
Each day I am thankful for our incredible firefighters. Their hard work and dedication keeps our families and communities safe. A special thanks to @IAFFNewsDesk and all of the firefighters and rescue workers who were recognized at the award ceremony in Toledo. pic.twitter.com/WGr1Q4BUJP,1122903572457435137,2019-04-29,16:40:48,repmarcykaptur,0,2,14
"Honored to speak at this morning’s dedication of the Edward Drummond Libbey High School historical marker. The former High school’s namesake, Edward Drummond Libbey, founded Libbey Glass Company and The @ToledoMuseum, shaping Toledo’s image as The Glass Capital of the World. pic.twitter.com/4HOwZ1eCE9",1122177340782596096,2019-04-27,16:35:01,repmarcykaptur,2,5,23
"Great to help launch the @eriehack 2019 quarterfinals this AM! @ErieHack is an innovation challenge empowering researchers, designers, engineers & creatives to develop tech addressing Lake Erie’s biggest issues. The winning team will receive $100,000 for their project! pic.twitter.com/evYdpk7lfk",1122145749008044032,2019-04-27,14:29:29,repmarcykaptur,1,1,10
Glad to have @GovPritzker’s support for the invasive species control project at Brandon Road. The invasive Asian Carp population threatens communities across the Great Lakes - including Illinois and Ohio. I look forward to working with @GovPritzker to stop the Asian Carp! pic.twitter.com/KFc0i4tI02,1121900758297972736,2019-04-26,22:15:59,repmarcykaptur,0,6,17
