tweet,id,date,time,username,replies_count,retweets_count,likes_count
"So proud of this year's 1st congressional district high school football teams!
Bellevue West––Class A Champs! @TbirdEMPIRE
Wahoo––C-1 Champs! @Wahoo_Football
Oakland-Craig––C-2 Champs! @Oakland_Craig
Osceola–High Plains––D-1 Champs!
Humphrey St. Francis––D-2 Champs! @HSFFlyers",1199858734148792320,2019-11-28,01:13:09,jefffortenberry,1,4,15
I wish you and your family a Happy Thanksgiving!,1199809125967912960,2019-11-27,21:56:01,jefffortenberry,15,5,41
Not a dry eye in the house as Vietnam Vets received a special Presidential commendation at the Veterans History Project event in Bellevue. We owe our Vietnam Veterans so much. pic.twitter.com/OHxA1DUmyq,1199796962486304774,2019-11-27,21:07:41,jefffortenberry,2,29,42
"What a remarkable day. We recorded the stories of Nebraska's veterans as part of the Library of Congress Veterans History Project. If you know a veteran who'd like to share their story, please contact my Lincoln office. @librarycongress pic.twitter.com/OVKaPckobc",1199785975490236419,2019-11-27,20:24:02,jefffortenberry,3,20,14
"Amid the nasty partisan arguments in DC this week, I stood outside the Capitol with Republicans and Democrats to speak about a new service idea available to our #Vets. It doesn’t involve traditional treatments, buildings or drugs. It involves service dogs. https://bit.ly/34brwAs ",1198065624070656003,2019-11-23,02:27:58,jefffortenberry,13,20,19
"If you are a veteran, I invite you to share your story as part of the Veterans History Project, Tuesday, Nov 26 in Bellevue or Lincoln (details below). This important event will also include a special presentation on ""Preserving the Legacy of D-Day.” #Veterans pic.twitter.com/vCmmQQSdi9",1197994146344194054,2019-11-22,21:43:56,jefffortenberry,5,6,11
I have agreed to cosponsor Protecting America's Food and Agriculture Act.  The bill authorizes U.S. Customs and Border Protection to hire more ag inspectors in order to help prevent an outbreak of African swine fever in the U.S.,1196879275615571969,2019-11-19,19:53:50,jefffortenberry,6,20,26
"On this day, 42 years ago, Egypt President Anwar Sadat, in a remarkable act of courage, became the first Arab leader to visit Israel. He said, “I have come to you so that together we should build a durable peace based on justice.”",1196879177238171650,2019-11-19,19:53:27,jefffortenberry,8,3,10
"Pleased to support the Workplace Violence Prevention for Health Care and Social Service Workers Act. These workers provide critical care to the sick and elderly, yet violence against them is rising. This bill puts in place preventative procedures to reverse this trend.",1196874500849197057,2019-11-19,19:34:52,jefffortenberry,1,3,6
"I'm lead co-sponsor of a bill to resume sales of the Save Vanishing Species Stamp, which comes to the floor this week. Sales of these stamps have raised nearly $6M for global conservation projects, including for sea turtles, great apes, elephants, tigers, rhinos #conservation",1196865490313973762,2019-11-19,18:59:04,jefffortenberry,13,5,23
Congratulations to Admiral Charles Richard as he takes command at Stratcom—and all the best to General Hyten as he transitions to the Joint Chiefs of Staff.  Extraordinarily moving ceremony today at the new Stratcom headquarters. @US_Stratcom #strategicdeterrence pic.twitter.com/pc4lZ13S7x,1196558585788030976,2019-11-18,22:39:32,jefffortenberry,3,15,53
I invite you to listen to my interview with Brian Kilmeade on Fox News Radio today on impeachment politics and the need to get back to getting things done––on funding the government and on the US-Mexico-Canada trade agreement @kilmeade  https://bit.ly/33ZeExm  #USMCA,1196516614738513920,2019-11-18,19:52:45,jefffortenberry,31,20,13
"Fort Report: Veterans History Project, Nov. 26: 

10:00am–12:00pm Richmont Terrace, 702 Fort Crook Rd. South, Bellevue, NE 68005 

4:00 p.m.-6:00 p.m. Madonna Rehabilitation Hospitals, 5401 South St. Lincoln, Nebraska 68506 

@librarycongress https://youtu.be/9tw-7HFmvM4 ",1196468966950088704,2019-11-18,16:43:25,jefffortenberry,0,2,2
"Congratulations to Nebraska on winning this year's Mountain Plains Crunch-Off during Farm to School Month, with 88,812 crunchers! @FarmtoSchool https://youtu.be/_m-LyQVyeJw ",1195511845383294977,2019-11-16,01:20:10,jefffortenberry,6,3,6
This is a snapshot of Washington today. pic.twitter.com/kbbQEPcXdF,1194649259280388101,2019-11-13,16:12:33,jefffortenberry,34,5,12
"To all veterans on this Veterans Day, I salute you and thank you for your extraordinary service. #VeteransDay #Veterans pic.twitter.com/Q1JWYLnJ4g",1193963837696937984,2019-11-11,18:48:56,jefffortenberry,8,2,21
"Through the Lost Generation, Silent Generation, Greatest Generation, to the dispossessed of Vietnam and the current generation returning home with fewer dead but more broken bodies, hearts and minds, we must ensure our #Veterans are remembered and embraced https://bit.ly/2WVulmq ",1192961390174261248,2019-11-09,00:25:34,jefffortenberry,6,4,19
"Congratulations to Mayor Kindig and the entire team who coordinated this year's Salute to Veterans Dinner in La Vista. To all our veterans, I salute you and thank you for your extraordinary sacrifice and service to our nation. #VeteransDay pic.twitter.com/At0gTdd3Pc",1192948109720084480,2019-11-08,23:32:47,jefffortenberry,1,2,12
"Great discussion with Stuart Varney on Fox Business News on the annoying plague of #Robocalls. Time to get our initiative, the Stopping Bad Robocalls Act, into law.  https://bit.ly/32qKt0r  @realDonaldTrump @Varneyco",1192553409150377984,2019-11-07,21:24:23,jefffortenberry,14,17,16
Check out my Fort from the Floor for an inside view of the week in Washington. https://bit.ly/2qXJ3xh ,1190426036565098496,2019-11-02,00:30:58,jefffortenberry,16,27,11
"Even with al-Baghdadi's demise, the ideology that birthed ISIS remains strong. This was brought home to me by my friend and Egyptian medical doctor Tawfik Hamid in his book ""Inside Jihad: How Radical Islam Works, Why It Should Terrify Us, How to Defeat It"" https://bit.ly/2q9mzcv ",1190394283351793674,2019-11-01,22:24:48,jefffortenberry,6,2,11
