tweet,id,date,time,username,replies_count,retweets_count,likes_count
"I love marching in #NYCPride, even more so when it’s #Stonewall50 and #WorldPride! I hope everyone keeps up the fight and  has a safe march today! 🏳️‍🌈 pic.twitter.com/R2QULh9lgf",1145469462965084160,2019-06-30,23:09:36,repjerrynadler,311,529,3001
"Det. Alvarez lost his fight against cancer, but his fight for 9/11 responders and survivors continues. He dedicated his life to protecting others and advocating on behalf of those ailing after the attacks. It is time for Congress to honor his sacrifice. https://www.nydailynews.com/new-york/ny-retired-detective-lou-alvarez-dies-911-cancer-20190629-2liactybizhovkws24phhfho6a-story.html?outputType=amp …",1145000855659327498,2019-06-29,16:07:31,repjerrynadler,291,2079,6053
Tonight we rally for #LGBTQ Equality! #Stonewall & the first March were political acts. We won’t stop fighting until everyone shares in our freedom. pic.twitter.com/WrbqMbD2AX,1144748231622057985,2019-06-28,23:23:41,repjerrynadler,91,117,542
"And this year, the House passed the first ever comprehensive LGBTQ civil rights bill — #HR5, the #EqualityAct. This legislation is a MAJOR step forward for equality. We will see these protections signed into law.",1144650271563366402,2019-06-28,16:54:25,repjerrynadler,41,52,247
"Today is the 50th Anniversary of the #Stonewall Uprising, a major civil rights turning point in America. I’m proud we created the Stonewall National Monument because #LGBT history is American history. We honor Marsha P. Johnson, Sylvia Rivera & others by continuing the fight. pic.twitter.com/eyURB7WKsE",1144649841039069187,2019-06-28,16:52:43,repjerrynadler,45,158,530
"Today, I voted against the McConnell border supplemental bill. We can do so much more for the children suffering at the hands of this administration - this bill did not do nearly enough to protect them. I refuse to give up in this fight. https://twitter.com/washingtonpost/status/1144355133817597956 …",1144401869252583424,2019-06-28,00:27:22,repjerrynadler,1635,2217,9294
"Partisan gerrymandering is fundamentally corrosive to our democracy. I am deeply disappointed in the #SCOTUS decision today that will allow politicians to continue to pick their voters, rather than allow voters to pick their politicians. pic.twitter.com/fyTYKMi4qQ",1144270131624906754,2019-06-27,15:43:53,repjerrynadler,300,1223,2827
"Today, I led a letter calling on @TheJusticeDept IG to conduct an investigation into disturbing allegations of discrimination against women at the FBI's training academy in Quantico. If the allegations are true, this conduct cannot be tolerated.  https://nadler.house.gov/news/documentsingle.aspx?DocumentID=393976 … pic.twitter.com/ya11FVZoFV",1144000696032944129,2019-06-26,21:53:15,repjerrynadler,91,252,729
"Join me this Friday for a conversation with an amazing group of activists to talk about the state of LGBT Civil Rights! @HRC, @sageusa, & @NYTransAdvocacy will be with me at the @LGBTCenterNYC! RSVP & Details here:  http://hrc.im/worldprideequalityact … pic.twitter.com/3O4G7J27ll",1143985092680925186,2019-06-26,20:51:14,repjerrynadler,36,35,125
"I am pleased to announce that @HouseJudiciary and House Intel will have Special Counsel Robert Mueller testify in open session on July 17, pursuant to a subpoena issued this evening.  https://judiciary.house.gov/sites/democrats.judiciary.house.gov/files/documents/Letter%20to%20Special%20Counsel%20Mueller%20%286.25.19%29.pdf … 

We look forward to having Mr. Mueller testify, as do all Americans. pic.twitter.com/UEKihMEYXI",1143685672148131840,2019-06-26,01:01:27,repjerrynadler,4690,8935,27014
It is disappointing that the BSA is allowing 200 Amsterdam Ave to proceed.  The building is too tall for the UWS and the precedent that this sets is horrendous.  We depend on zoning to protect our neighborhoods & the BSA has failed.  We must stop the overdevelopment of NYC. https://twitter.com/galeabrewer/status/1143548640360902658 …,1143642894252814336,2019-06-25,22:11:28,repjerrynadler,51,26,77
"Six years ago, the Supreme Court made the disastrous decision to strike down a crucial portion of the #VotingRightsAct, undermining access to the ballot box. @HouseDemocrats will not stop until every American has full and equal access to the vote. #RestoreTheVote pic.twitter.com/IiuvCXsz9g",1143597459966484484,2019-06-25,19:10:56,repjerrynadler,362,973,2451
"If you are in New York and are concerned for yourself or others, here are some organizations that offer emergency services: @NYLAG @MaketheRoadNY @BklynDefender @NewSanctuaryNYC.
You can also find out more about your rights and the rights of others here:  https://www.nilc.org/get-involved/community-education-resources/know-your-rights/ … https://twitter.com/RepJerryNadler/status/1142177984700456960 …",1142178660830593024,2019-06-21,21:13:08,repjerrynadler,322,758,1014
Targeting families for mass deportation—and stealing more children from their parents in the process—is un-American. These raids are simply Family Separation 2.0 - as cruel and indefensible as the original policy. https://www.washingtonpost.com/immigration/ice-raids-targeting-migrant-families-slated-to-start-sunday-in-major-us-cities/2019/06/21/f2936318-942e-11e9-b570-6416efdc0803_story.html?utm_term=.9661c8830f98 …,1142177984700456960,2019-06-21,21:10:26,repjerrynadler,2077,3434,6478
