tweet,id,date,time,username,replies_count,retweets_count,likes_count
Wishing good luck to our boys in blue as they take on the Buckeyes today! Always one of the best days of the year.  We’re all rooting for a win today! #TheGame #GoBlue,1200816470864941056,2019-11-30,16:38:51,repdebdingell,3,2,24
Small businesses are woven into the fabric Southeast Michigan. Hard-working men and women put love and heart into making their dreams come true while supporting our local economy. #ShopSmall,1200785302429863937,2019-11-30,14:35:00,repdebdingell,13,3,40
Take a deep breath and hold on to all we treasure and value. Grateful for so many and so much. Happy Thanksgiving to all! pic.twitter.com/7csZpL2Upi,1200075877754654721,2019-11-28,15:36:00,repdebdingell,8,19,55
My office will be meeting with @GovWhitmer's office and @MichiganEGLE to learn more about this specific incident. It is our collective duty to ensure the McLouth project is being carried out appropriately and protects public health and the surrounding environment at all time.,1199347480699252736,2019-11-26,15:21:36,repdebdingell,5,5,13
Protecting air quality for communities is a top priority. This is now the second asbestos violation related to the demolition and abatement operations at the former McLouth Steel site. pic.twitter.com/AJvzTyYlpm,1199347477662449671,2019-11-26,15:21:36,repdebdingell,29,15,29
Today’s International Day to Eliminate Violence Against Women. It’s a sad reminder that 1 in 3 women and girls experience physical or sexual violence in their lifetime. We must commit to end this epidemic. This issue impacts too many of us for there to be inaction. pic.twitter.com/79GvcqeA9u,1199013874697146369,2019-11-25,17:15:58,repdebdingell,4,23,48
Our challenge is tough. Addressing it will require everyone at the table and working in the same direction. But it’s one we can meet with American might and ingenuity. https://www.freep.com/story/opinion/2019/11/24/zero-emissions-economy-2050-bill-can-take-us-closer/4264303002/ …,1198745899222126592,2019-11-24,23:31:08,repdebdingell,7,14,38
"The U.N was clear. We must rapidly transition to a clean, net- zero emissions economy. That’s why today I introduced a bill that‘d ensure the United States meets that goal by 2050. With American ingenuity and might we can and we must make this happen. Our future depends on it. pic.twitter.com/1qDKdiKwKW",1197616600633036807,2019-11-21,20:43:42,repdebdingell,65,15,83
"Dr. Hill is right. When our national security is questioned, our nation is further divided. 
 
Who benefits from this Scheme? Putin. pic.twitter.com/6KtDMLHPY1",1197552513588891648,2019-11-21,16:29:03,repdebdingell,34,41,172
"Dr. Hill on Rudy Giuliani: ""He was clearly pushing forward issues and ideas that would come back to haunt us, and I believe that's where we are today."" #DefendOurDemocracy pic.twitter.com/YZcCj97px5",1197550454290419712,2019-11-21,16:20:52,repdebdingell,6,16,47
"David Holmes: ""Senior officials were using the levers of our diplomatic power to induce the new Ukrainian President to announce the opening of a criminal investigation against President Trump’s political opponent."" 

#DefendOurDemocracy",1197542022938320898,2019-11-21,15:47:22,repdebdingell,13,26,81
SAY IT LOUD FOR ALL TO HEAR. https://twitter.com/NatashaBertrand/status/1197519797170397185 …,1197530417529839619,2019-11-21,15:01:15,repdebdingell,4,41,157
The American people have gotten to hear directly from the people closest to Trump’s pressure campaign and abuse of power. #DefendOurDemocracy https://twitter.com/washingtonpost/status/1197489669270843392 …,1197529441586561029,2019-11-21,14:57:22,repdebdingell,4,3,22
It also included the work of many of my colleagues who share these concerns. The bill now advances to the House floor. And we are still working on more potential actions. We need to stop this contamination once and for all. These chemicals are too hazardous for inaction.,1197297384902025216,2019-11-20,23:35:15,repdebdingell,1,1,25
"I made a promise to my constituents I would keep fighting for PFAS legislation that actually addresses cleaning up “the forever chemical” and calling it what it is -- a toxic chemical.

The Energy and Commerce Committee just passed the Dingell bill which addresses PFAS chemicals. pic.twitter.com/cl6omQm4vE",1197297162520088576,2019-11-20,23:34:22,repdebdingell,11,17,123
"The idea of storing nuclear waste near the Great Lakes is plain wrong. Water and nuclear waste should never mix.

I will always work to keep our Great Lakes clean and stand up to anyone who gets in the way -- Whether it’s Canada or whoever. pic.twitter.com/UR3zsGHAsV",1197280943133929473,2019-11-20,22:29:55,repdebdingell,22,80,320
"Deeply concerned @FCC backtracking on safety. Over 30,000 people die on our roads each year and this decision sets us back. https://twitter.com/detroitnews/status/1197221066730401792 …",1197264087983575045,2019-11-20,21:22:57,repdebdingell,1,10,9
"Another a beautiful day with my @USProgressives colleagues! As Vice-Chair of this strong group, we are fighting for quality, affordable healthcare, strengthening education that is accessible and affordable, and strong trade deals that help hardworking men and women. pic.twitter.com/8nME74PNaq",1197250407711596544,2019-11-20,20:28:35,repdebdingell,4,4,21
"A physically abusive boyfriend is the same as a physically abusive husband. Neither should be able to buy a firearm. 

Stay strong @SenSchumer. This is a fight worth fighting. https://www.politico.com/news/2019/11/19/joni-ernst-chuck-schumer-vawa-election-071565 …",1197203999834988546,2019-11-20,17:24:11,repdebdingell,4,16,82
Is that called bribery? https://twitter.com/washingtonpost/status/1197173124774735873 …,1197184448250421250,2019-11-20,16:06:29,repdebdingell,10,8,76
Gordon Sondland: “We worked with Mr. Giuliani because the President directed us to do so.” pic.twitter.com/B56RPap7pM,1197175674970218498,2019-11-20,15:31:38,repdebdingell,4,13,60
"The Trump Admin said they’d get serious about the vaping epidemic. But news over the last couple days proved that untrue. The Admin isn’t serious about this crisis, so Congress is stepping up and advancing measures to help end the youth tobacco epidemic once and for all. pic.twitter.com/iXIgWqaqM8",1197169397426741248,2019-11-20,15:06:41,repdebdingell,7,6,24
"LEAST PRODUCTIVE?!?!?!

@SpeakerPelosi and House Democrats are delivering #ForThePeople. 

Lower prescription drug prices, stronger domestic violence programs, common-sense gun violence prevention, and almost 400 House-passed bills are awaiting action from @SenateMajLdr. https://twitter.com/realDonaldTrump/status/1197144925034418176 …",1197162698007629824,2019-11-20,14:40:04,repdebdingell,7,18,66
To think this is who the Republicans wanted to testify. https://twitter.com/ABCPolitics/status/1196904162681864192 …,1196934434689302534,2019-11-19,23:33:01,repdebdingell,7,12,74
Pretty damning considering Kurt Volker is the star witness Republicans wanted to testify. https://twitter.com/ABCPolitics/status/1196904162681864192 …,1196929448253284354,2019-11-19,23:13:12,repdebdingell,2,16,82
An American hero committed to the rule of law. pic.twitter.com/BCemovGUl0,1196889106502078465,2019-11-19,20:32:54,repdebdingell,8,12,92
"BREAKING NEWS: The House passed funding to keep the government open. It will secure a pay raise for our men and women in uniform, extend funding for health initiatives, and ensure we have a fair and accurate census. This is a win for hardworking men and women across the country.",1196886747247976449,2019-11-19,20:23:32,repdebdingell,10,29,143
Vindman is a decorated war hero. He heard President Trump say “do us a favor” during the July 25 call. He obeyed his sense of duty and raised concern over what was said. #DefendOurDemocracy. https://twitter.com/HouseIntel/status/1196804209993297922 …,1196818329765322757,2019-11-19,15:51:40,repdebdingell,12,71,303
"""Dad, my sitting here today, in the US Capitol talking to our elected officials is proof you made the right decision 40 years ago to leave the Soviet Union and come here to America in search of a better life for our family.""
- Lt Col Vindman

These are the values we are defending",1196806244545310726,2019-11-19,15:03:38,repdebdingell,4,15,119
"Lt. Colonel Alexander Vindman: ""What I heard was inappropriate...it's improper for a U.S. President to demand that a foreign country investigate a U.S. citizen and political opponent.""

Vindman reported what he heard out of a sense of duty. #DefendOurDemocracy",1196805029191147521,2019-11-19,14:58:49,repdebdingell,18,17,95
"Lt. Col. Alexander Vindman was on the July 25 call between President Trump & President Zelinsky. Following the call he immediately raised concern over what was said.

As an American hero & Purple Heart recipient, we must listen to his testimony with the seriousness it deserves.",1196792571059724288,2019-11-19,14:09:18,repdebdingell,5,12,72
"Like the rest of the country, I will be following today’s public hearings closely. We must know if our Democracy and rule of law was put at risk.",1196775770271694849,2019-11-19,13:02:33,repdebdingell,16,11,97
"Deeply concerned the Trump Administration is moving to legitimize settlement activity, which overturns decades of precedent and will serve as an obstacle toward peace in the region. https://apnews.com/3da4fb3671004679a91a7d4ae9ab4e57 …",1196559700277518336,2019-11-18,22:43:58,repdebdingell,6,8,20
"No one should be forced to choose between prescription drugs or putting dinner on the table. Period. 

It was great to join @AARPMichigan to rally behind H.R. 3. This legislation will lower the cost of prescription drugs and help hardworking men and women. pic.twitter.com/keDaBk7xQX",1196531323218931712,2019-11-18,20:51:12,repdebdingell,3,12,46
"In the course of a few days, our country witnessed two more mass shootings. The Senate must schedule a vote on the Bipartisan Background Checks Act. It’s been over 260 days since it passed the House. When will enough be enough?

#EndGunViolence",1196512521559191552,2019-11-18,19:36:29,repdebdingell,1,11,50
"Open enrollment is here! Make sure to #GetCovered and choose a plan that fits your needs.
 
Visit ➡️  http://healthcare.gov  to covered. pic.twitter.com/1IaZ4uu2I7",1196502289911078919,2019-11-18,18:55:50,repdebdingell,2,10,10
"Climate change has many terrible effects, but one of harshest realities is what it’s doing to children’s health. We need bold action. Too much is at risk for anything less. https://www.nytimes.com/2019/11/13/climate/climate-change-child-health.html?fbclid=IwAR0U-3T4Iz66CzrkCS8IEqfboR73lOZ6XAASRPbk03m1VN9VkeDq9NlOM6U …",1196455075352371200,2019-11-18,15:48:13,repdebdingell,6,16,38
"This week we heard very important facts during the public hearings of the impeachment inquiry. I paid close attention.

While they did their work, I had a busy week working on lowering Rx drug prices, investigating vaping illnesses, & building coalitions to act on climate change.",1196067692991696896,2019-11-17,14:08:54,repdebdingell,18,24,122
"|￣￣￣￣￣￣￣￣￣￣|

        #BEATSTATE  

|＿＿＿＿＿＿＿＿____|              

               \  (• •) /

                  {    }                     

                   ---

                   |   | https://twitter.com/UMichFootball/status/1195703315910127616 …",1195736792756113409,2019-11-16,16:14:01,repdebdingell,3,3,47
Fred! Couldn’t agree more! And to think people say bipartisanship isn’t alive. #GoBlue https://twitter.com/RepFredUpton/status/1195388940364189696 …,1195723299201921025,2019-11-16,15:20:24,repdebdingell,4,5,46
"The American auto industry needs certainty, not court cases that will drag on for years. We need one national fuel economy program. One set of standards that go well into the future and increase year over year. That’s how we deliver certainty and reduce greenhouse gas emissions. https://twitter.com/washingtonpost/status/1195426069274353664 …",1195458310142644224,2019-11-15,21:47:26,repdebdingell,4,8,22
Marie Yovanovitch has been appointed Ambassador three times – twice under a Republican president and once under a Democratic president. It is deeply concerning that while a witness is testifying to have the President tweet and intimidate her testimony. https://twitter.com/RepAdamSchiff/status/1195382103745150990 …,1195445350624104450,2019-11-15,20:55:56,repdebdingell,19,24,108
Whistleblower protection laws are meant to protect whistleblowers. Period. https://twitter.com/HouseIntel/status/1195424856256499714 …,1195430683067453440,2019-11-15,19:57:39,repdebdingell,13,25,128
"From lowering the cost of prescription drugs to working on a trade deal that puts hardworking men and women first, House Democrats have been working #ForThePeople.",1195423288505380864,2019-11-15,19:28:16,repdebdingell,5,9,20
Building roads that can strengthen electric vehicle infrastructure is the type of innovation we need in the United States. It’s the future and it addresses climate change. pic.twitter.com/cL4lkIwegl,1195379884736090112,2019-11-15,16:35:48,repdebdingell,3,9,22
"""Ukrainians who preferred to play by the old, corrupt rules sought to remove me. What continues to amaze me is that they found Americans willing to partner with them and...they apparently succeeded in orchestrating the removal of a U.S. Ambassador."" pic.twitter.com/h72JbiFgbx",1195373869747572736,2019-11-15,16:11:54,repdebdingell,25,31,97
